id,nombre,estado,detalle,values_updated_at,filas
2382,Precio medio cuarto horario componente servicio de respuesta activa potencia asignada comercializadores de referencia,ok,,2026-08-12T17:25:45.000+02:00,192
2383,Precio medio cuarto horario componente servicio de respuesta activa potencia asignada contratación libre,ok,,2026-08-12T17:25:44.000+02:00,192
2384,Precio medio cuarto horario componente servicio de respuesta activa incumplimiento potencia asignada,ok,,2026-08-12T17:25:46.000+02:00,192
2385,Precio medio cuarto horario componente servicio de RAD incumplimiento potencia asignada comercializadores de referencia,ok,,2026-08-12T17:25:45.000+02:00,192
2386,Precio medio cuarto horario componente servicio de respuesta activa incumplimiento potencia asignada contratación libre,ok,,2026-08-12T17:25:44.000+02:00,192
2387,Precio medio cuarto horario componente servicio de respuesta activa incumplimiento energía activada,ok,,2026-08-12T17:25:45.000+02:00,192
2388,Precio medio cuarto horario componente servicio de RAD incumplimiento energía activada comercializadores de referencia,ok,,2026-08-12T17:25:45.000+02:00,192
2389,Precio medio cuarto horario componente servicio de respuesta activa incumplimiento energía activada contratación libre,ok,,2026-08-12T17:25:44.000+02:00,192
2390,Precio medio cuarto horario componente intercambios apoyo con precio,ok,,2026-08-12T17:25:44.000+02:00,192
2391,Precio medio cuarto horario componente intercambios apoyo con precio comercializadores de referencia,ok,,2026-08-12T17:25:43.000+02:00,192
2392,Precio medio cuarto horario componente intercambios apoyo con precio contratación libre,ok,,2026-08-12T17:25:42.000+02:00,192
2393,Precio medio cuarto horario componente coste a BRP servicio de respuesta activa,ok,,2026-08-12T17:25:46.000+02:00,192
2394,Precio medio cuarto horario componente coste a BRP servicio de respuesta activa comercializadores de referencia,ok,,2026-08-12T17:25:45.000+02:00,192
2395,Precio medio cuarto horario componente coste a BRP servicio de respuesta activa contratación libre,ok,,2026-08-12T17:25:44.000+02:00,192
2396,Precio medio cuarto horario componente incumplimiento aFRR,ok,,2026-08-12T17:25:47.000+02:00,192
2397,Precio medio cuarto horario componente incumplimiento aFRR comercializadores de referencia,ok,,2026-08-12T17:25:46.000+02:00,192
2398,Precio medio cuarto horario componente incumplimiento aFRR contratación libre,ok,,2026-08-12T17:25:45.000+02:00,192
2399,Precio medio cuarto horario componente control de tensión (coste),ok,,2026-08-12T17:25:46.000+02:00,192
2400,Precio medio cuarto horario componente control de tensión (coste) comercializadores de referencia,ok,,2026-08-12T17:25:46.000+02:00,192
2401,Precio medio cuarto horario componente control de tensión (coste) contratación libre,ok,,2026-08-12T17:25:45.000+02:00,192
2402,Precio medio cuarto horario componente régimen económico de energías renovables,ok,,2026-08-12T17:25:42.000+02:00,192
2403,Precio medio cuarto horario componente régimen económico de energías renovables comercializadores de referencia,ok,,2026-08-12T17:25:42.000+02:00,192
2404,Precio medio cuarto horario componente régimen económico de energías renovables contratación libre,ok,,2026-08-12T17:25:41.000+02:00,192
2528,Perfil final de consumo E,vacio,sin valores (aún no publicado),,0
2529,Perfil final de consumo F,vacio,sin valores (aún no publicado),,0
2530,Perfil final de consumo G,vacio,sin valores (aún no publicado),,0
2531,"Demanda medida tarifa de acceso 3.0.TDVE GENERAL BAJA TENSIÓN, POTENCIA SUPERIOR 15 kW PARA VEHÍCULO ELÉCTRICO",vacio,sin valores (aún no publicado),,0
2532,"Demanda medida tarifa de acceso 3.0.TD GENERAL BAJA TENSIÓN, POTENCIA SUPERIOR A 15 kW",vacio,sin valores (aún no publicado),,0
2533,Demanda medida tarifa de acceso 6.1.TDVE  - Tarifa 6.1A para vehículo eléctrico,vacio,sin valores (aún no publicado),,0
2535,"Nº de Clientes > 450 kW tarifa de acceso 3.0.TDVE GENERAL BAJA TENSIÓN, POTENCIA SUPERIOR 15 kW PARA VEHÍCULO ELÉCTRICO",ok,,2026-08-12T09:43:19.000+02:00,47
2536,"Nº de Clientes > 450 kW tarifa de acceso 3.0.TD GENERAL BAJA TENSIÓN, POTENCIA SUPERIOR A 15 kW",ok,,2026-08-12T09:43:19.000+02:00,47
2537,Nº de Clientes > 450 kW tarifa de acceso 6.1.TDVE  - Tarifa 6.1A para vehículo eléctrico,ok,,2026-08-12T09:43:20.000+02:00,47
2563,Previsión diaria de la demanda eléctrica peninsular en el mercado,ok,,2026-08-13T01:20:37.000+02:00,864
10001,Potencia disponible de generación total horizonte horario,ok,,2026-08-12T04:40:34.000+02:00,9504
10003,Potencia instalada total de generación convencional,ok,,2026-08-12T04:40:34.000+02:00,9504
10004,Demanda real suma de generación,ok,,2026-08-12T23:56:38.000+02:00,102
10006,Generación libre de CO2,ok,,2026-08-12T23:56:38.000+02:00,102
10008,Generación programada P48 Carbón,ok,,2026-08-12T23:58:16.000+02:00,123
10009,Generación programada P48 Fuel-Gas,ok,,2026-08-12T23:58:16.000+02:00,192
10010,Generación programada P48 Eólica,ok,,2026-08-12T23:58:16.000+02:00,192
10011,Generación programada P48 Cogeneración,ok,,2026-08-12T23:58:16.000+02:00,192
10012,Generación programada P48 Residuos no renovables,ok,,2026-08-12T23:58:16.000+02:00,192
10013,Generación programada P48 otras renovables,ok,,2026-08-12T23:58:16.000+02:00,192
10014,Generación programada P48 Saldo Portugal,ok,,2026-08-12T23:58:16.000+02:00,192
10015,Generación programada P48 Saldo Francia,ok,,2026-08-12T23:58:16.000+02:00,192
10016,Generación programada P48 Saldo Marruecos,ok,,2026-08-12T23:58:16.000+02:00,192
10017,Generación programada P48 Saldo Andorra,ok,,2026-08-12T23:58:16.000+02:00,192
10018,Capacidad de intercambio disponible (ATC) tras la programación con Portugal importación,ok,,2026-08-12T23:58:16.000+02:00,192
10019,Capacidad de intercambio disponible (ATC) tras la programación con Portugal exportación,ok,,2026-08-12T23:58:16.000+02:00,192
10020,Capacidad de intercambio disponible (ATC) tras la programación con Marruecos importación,ok,,2026-08-12T23:58:16.000+02:00,192
10021,Capacidad de intercambio disponible (ATC) tras la programación con Marruecos exportación,ok,,2026-08-12T23:58:16.000+02:00,192
10022,Capacidad de intercambio disponible (ATC) tras la programación con Andorra importación,ok,,2026-08-12T23:58:16.000+02:00,192
10023,Capacidad de intercambio disponible (ATC) tras la programación con Andorra exportación,ok,,2026-08-12T23:58:16.000+02:00,192
10024,Generación programada + Almacenamiento + Cable Baleares P48,ok,,2026-08-12T23:58:16.000+02:00,192
10025,Ajuste de programas p48,ok,,2026-08-12T23:58:15.000+02:00,102
10026,Saldo total interconexiones programa p48,ok,,2026-08-12T23:58:16.000+02:00,192
10027,Demanda programada P48 total,ok,,2026-08-12T23:58:15.000+02:00,192
10028,Energía horaria final contratación libre cuota,ok,,2026-08-12T17:25:40.000+02:00,192
10029,Energía horaria final contratación CUR cuota,ok,,2026-08-12T17:25:40.000+02:00,192
10033,Porcentaje de generación libre de CO2,ok,,2026-08-12T23:56:38.000+02:00,102
10034,Generación prevista Solar,ok,,2026-08-11T23:41:03.000+02:00,1056
10035,Generación medida Hidráulica,vacio,sin valores (aún no publicado),,0
10036,Generación medida Carbón,vacio,sin valores (aún no publicado),,0
10037,Generación medida Eólica,vacio,sin valores (aún no publicado),,0
10038,Generación medida Fuel-gas,vacio,sin valores (aún no publicado),,0
10039,Generación medida cogeneración,vacio,sin valores (aún no publicado),,0
10040,Generación medida Residuos no renovables,vacio,sin valores (aún no publicado),,0
10041,Generación medida otras renovables,vacio,sin valores (aún no publicado),,0
10042,Total Generación + Total Interconexiones programada p48,ok,,2026-08-12T23:58:16.000+02:00,192
10043,Generación medida total,vacio,sin valores (aún no publicado),,0
10044,Generación medida Saldo Portugal,vacio,sin valores (aún no publicado),,0
10045,Generación medida Saldo Francia,vacio,sin valores (aún no publicado),,0
10046,Generación medida Saldo Marruecos,vacio,sin valores (aún no publicado),,0
10047,Generación medida Saldo Andorra,vacio,sin valores (aún no publicado),,0
10048,Saldo total interconexiones medidas,vacio,sin valores (aún no publicado),,0
10049,Total Generación + Total Interconexiones medidas,vacio,sin valores (aún no publicado),,0
10050,Energía asignada en Mercado SPOT Intradiario,ok,,2026-08-12T14:19:32.000+02:00,192
10051,Energía asignada restricciones técnicas diario Fase I,ok,,2026-08-12T17:30:56.000+02:00,192
10052,Volumen absoluto de Energía asignada por restricciones en tiempo real,vacio,sin valores (aún no publicado),,0
10054,Volumen absoluto de necesidades cubiertas de energías de balance RR,ok,,2026-08-12T23:59:21.000+02:00,101
10056,Volumen absoluto de energía utilizada de regulación secundaria,ok,,2026-08-12T23:59:20.000+02:00,95
10058,Demanda en consumo diferencia generación - pérdidas,vacio,sin valores (aún no publicado),,0
10059,Demanda proveedores del servicio de interrumpibilidad Sectores,ok,,2026-08-12T00:09:57.000+02:00,102
10061,Generación programada P48 Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
10062,Generación medida Residuos renovables,vacio,sin valores (aún no publicado),,0
10063,Generación programada P48 UGH + no UGH,ok,,2026-08-12T23:58:16.000+02:00,192
10064,Generación programada PBF UGH + no UGH,ok,,2026-08-11T14:11:24.000+02:00,192
10065,Generación programada PVP UGH + no UGH,ok,,2026-08-11T16:12:19.000+02:00,192
10066,Generación programada PHF1 UGH + no UGH,ok,,2026-08-11T17:47:22.000+02:00,192
10068,Generación programada PHF3 UGH + no UGH,ok,,2026-08-12T14:20:38.000+02:00,48
10070,Generación programada PHF5 UGH + no UGH,vacio,sin valores (aún no publicado),,0
10071,Generación programada PHF6 UGH + no UGH,vacio,sin valores (aún no publicado),,0
10072,Generación programada PHF7 UGH + no UGH,vacio,sin valores (aún no publicado),,0
10073,Generación programada PBF Eólica,ok,,2026-08-11T14:11:24.000+02:00,192
10074,Generación programada PBF otras renovables,ok,,2026-08-11T14:11:24.000+02:00,192
10075,Generación programada PBF Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
10077,Generación programada PBF Fuel-Gas,vacio,sin valores (aún no publicado),,0
10078,Generación programada PVP Fuel-Gas,ok,,2026-08-11T16:12:19.000+02:00,192
10079,Generación programada PHF1 Fuel-Gas,ok,,2026-08-11T17:47:22.000+02:00,192
10081,Generación programada PHF3 Fuel-Gas,ok,,2026-08-12T14:20:38.000+02:00,48
10083,Generación programada PHF5 Fuel-Gas,vacio,sin valores (aún no publicado),,0
10084,Generación programada PHF6 Fuel-Gas,vacio,sin valores (aún no publicado),,0
10085,Generación programada PHF7 Fuel-Gas,vacio,sin valores (aún no publicado),,0
10086,Generación programada PBF Cogeneración,ok,,2026-08-11T14:11:24.000+02:00,192
10087,Generación programada PVP Cogeneración,ok,,2026-08-11T16:12:19.000+02:00,192
10088,Generación programada PHF1 Cogeneración,ok,,2026-08-11T17:47:22.000+02:00,192
10090,Generación programada PHF3 Cogeneración,ok,,2026-08-12T14:20:38.000+02:00,48
10092,Generación programada PHF5 Cogeneración,vacio,sin valores (aún no publicado),,0
10093,Generación programada PHF6 Cogeneración,vacio,sin valores (aún no publicado),,0
10094,Generación programada PHF7 Cogeneración,vacio,sin valores (aún no publicado),,0
10095,Generación programada PBF Residuos,ok,,2026-08-11T14:11:24.000+02:00,192
10096,Generación programada PVP Residuos,ok,,2026-08-11T16:12:19.000+02:00,192
10097,Generación programada PHF1 Residuos,ok,,2026-08-11T17:47:22.000+02:00,192
10099,Generación programada PHF3 Residuos,ok,,2026-08-12T14:20:38.000+02:00,48
10101,Generación programada PHF5 Residuos,vacio,sin valores (aún no publicado),,0
10102,Generación programada PHF6 Residuos,vacio,sin valores (aún no publicado),,0
10103,Generación programada PHF7 Residuos,vacio,sin valores (aún no publicado),,0
10104,Generación programada PBF Saldo Francia,ok,,2026-08-11T14:11:24.000+02:00,192
10105,Generación programada PVP Saldo Francia,ok,,2026-08-11T16:12:19.000+02:00,192
10106,Generación programada PHF1 Saldo Francia,ok,,2026-08-11T17:47:22.000+02:00,192
10108,Generación programada PHF3 Saldo Francia,ok,,2026-08-12T14:20:38.000+02:00,48
10110,Generación programada PHF5 Saldo Francia,vacio,sin valores (aún no publicado),,0
10111,Generación programada PHF6 Saldo Francia,vacio,sin valores (aún no publicado),,0
10112,Generación programada PHF7 Saldo Francia,vacio,sin valores (aún no publicado),,0
10113,Generación programada PBF Saldo Portugal,ok,,2026-08-11T14:11:24.000+02:00,192
10114,Generación programada PVP Saldo Portugal,ok,,2026-08-11T16:12:19.000+02:00,192
10115,Generación programada PHF1 Saldo Portugal,ok,,2026-08-11T17:47:22.000+02:00,192
10117,Generación programada PHF3 Saldo Portugal,ok,,2026-08-12T14:20:38.000+02:00,48
10119,Generación programada PHF5 Saldo Portugal,vacio,sin valores (aún no publicado),,0
10120,Generación programada PHF6 Saldo Portugal,vacio,sin valores (aún no publicado),,0
10121,Generación programada PHF7 Saldo Portugal,vacio,sin valores (aún no publicado),,0
10122,Generación programada PBF Saldo Marruecos,ok,,2026-08-11T14:11:24.000+02:00,192
10123,Generación programada PVP Saldo Marruecos,ok,,2026-08-11T16:12:19.000+02:00,192
10124,Generación programada PHF1 Saldo Marruecos,ok,,2026-08-11T17:47:22.000+02:00,192
10126,Generación programada PHF3 Saldo Marruecos,ok,,2026-08-12T14:20:38.000+02:00,48
10128,Generación programada PHF5 Saldo Marruecos,vacio,sin valores (aún no publicado),,0
10129,Generación programada PHF6 Saldo Marruecos,vacio,sin valores (aún no publicado),,0
10130,Generación programada PHF7 Saldo Marruecos,vacio,sin valores (aún no publicado),,0
10131,Generación programada PBF Saldo Andorra,ok,,2026-08-11T14:11:24.000+02:00,192
10132,Generación programada PVP Saldo Andorra,ok,,2026-08-11T16:12:19.000+02:00,192
10133,Generación programada PHF1 Saldo Andorra,ok,,2026-08-11T17:47:22.000+02:00,192
10136,Generación programada PHF3 Saldo Andorra,ok,,2026-08-12T14:20:38.000+02:00,48
10138,Generación programada PHF5 Saldo Andorra,vacio,sin valores (aún no publicado),,0
10139,Generación programada PHF6 Saldo Andorra,vacio,sin valores (aún no publicado),,0
10140,Generación programada PHF7 Saldo Andorra,vacio,sin valores (aún no publicado),,0
10141,Demanda programada PBF total,ok,,2026-08-11T14:11:23.000+02:00,192
10142,Demanda programada PVP total,ok,,2026-08-11T16:12:18.000+02:00,192
10143,Demanda programada PHF1 total,ok,,2026-08-11T17:47:21.000+02:00,192
10145,Demanda programada PHF3 total,ok,,2026-08-12T14:20:37.000+02:00,48
10147,Demanda programada PHF5 total,vacio,sin valores (aún no publicado),,0
10148,Demanda programada PHF6 total,vacio,sin valores (aún no publicado),,0
10149,Demanda programada PHF7 total,vacio,sin valores (aún no publicado),,0
10150,Generación programada PVP Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
10151,Generación programada PHF1 Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
10152,Generación programada PHF2 Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
10153,Generación programada PHF3 Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
10154,Generación programada PHF4 Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
10155,Generación programada PHF5 Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
10156,Generación programada PHF6 Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
10157,Generación programada PHF7 Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
10158,Generación programada PVP Eólica,ok,,2026-08-11T16:12:19.000+02:00,192
10159,Generación programada PHF1 Eólica,ok,,2026-08-11T17:47:22.000+02:00,192
10161,Generación programada PHF3 Eólica,ok,,2026-08-12T14:20:38.000+02:00,48
10163,Generación programada PHF5 Eólica,vacio,sin valores (aún no publicado),,0
10164,Generación programada PHF6 Eólica,vacio,sin valores (aún no publicado),,0
10165,Generación programada PHF7 Eólica,vacio,sin valores (aún no publicado),,0
10167,Generación programada PBF Carbón,ok,,2026-08-12T14:16:12.000+02:00,96
10168,Generación programada PVP Carbón,ok,,2026-08-11T16:12:19.000+02:00,111
10169,Generación programada PHF1 Carbón,ok,,2026-08-11T17:47:22.000+02:00,111
10171,Generación programada PHF3 Carbón,ok,,2026-08-12T14:20:38.000+02:00,25
10173,Generación programada PHF5 Carbón,vacio,sin valores (aún no publicado),,0
10174,Generación programada PHF6 Carbón,vacio,sin valores (aún no publicado),,0
10175,Generación programada PHF7 Carbón,vacio,sin valores (aún no publicado),,0
10176,Generación programada PVP otras renovables,ok,,2026-08-11T16:12:19.000+02:00,192
10177,Generación programada PHF1 otras renovables,ok,,2026-08-11T17:47:22.000+02:00,192
10179,Generación programada PHF3 otras renovables,ok,,2026-08-12T14:20:38.000+02:00,48
10181,Generación programada PHF5 otras renovables,vacio,sin valores (aún no publicado),,0
10182,Generación programada PHF6 otras renovables,vacio,sin valores (aún no publicado),,0
10183,Generación programada PHF7 otras renovables,vacio,sin valores (aún no publicado),,0
10186,Saldo total interconexiones programa PBF,ok,,2026-08-11T14:11:24.000+02:00,192
10187,Saldo total interconexiones programa PVP,ok,,2026-08-11T16:12:19.000+02:00,192
10188,Saldo total interconexiones programa PHF1,ok,,2026-08-11T17:47:22.000+02:00,192
10190,Saldo total interconexiones programa PHF3,ok,,2026-08-12T14:20:38.000+02:00,48
10192,Saldo total interconexiones programa PHF5,vacio,sin valores (aún no publicado),,0
10193,Saldo total interconexiones programa PHF6,vacio,sin valores (aún no publicado),,0
10194,Saldo total interconexiones programa PHF7,vacio,sin valores (aún no publicado),,0
10195,Generación medida total tipo producción,vacio,sin valores (aún no publicado),,0
10196,Ajuste de programas PBF,vacio,sin valores (aún no publicado),,0
10197,Ajuste de programas PVP,vacio,sin valores (aún no publicado),,0
10198,Ajuste de programas PHF1,vacio,sin valores (aún no publicado),,0
10200,Ajuste de programas PHF3,vacio,sin valores (aún no publicado),,0
10202,Ajuste de programas PHF5,vacio,sin valores (aún no publicado),,0
10203,Ajuste de programas PHF6,vacio,sin valores (aún no publicado),,0
10204,Ajuste de programas PHF7,vacio,sin valores (aún no publicado),,0
10205,Generación medida solar,vacio,sin valores (aún no publicado),,0
10206,Generación T.Real Solar,ok,,2026-08-12T23:56:38.000+02:00,102
10211,Precio medio horario final suma de componentes,ok,,2026-08-12T17:25:45.000+02:00,192
10212,Precio medio horario final comercializadores de referencia suma de componentes,ok,,2026-08-12T17:25:44.000+02:00,192
10213,Precio medio anual final contratación libre suma de componentes,vacio,sin valores (aún no publicado),,0
10214,Precio medio horario final contratación libre suma de componentes,ok,,2026-08-12T17:25:43.000+02:00,192
10215,Precio medio anual final comercialización de referencia suma de componentes,vacio,sin valores (aún no publicado),,0
10216,Precio medio mensual final suma de componentes,vacio,sin valores (aún no publicado),,0
10217,Precio medio anual final suma de componentes,vacio,sin valores (aún no publicado),,0
10218,Precio medio mensual final comercialización de referencia suma de componentes,vacio,sin valores (aún no publicado),,0
10219,Precio medio mensual final contratación libre suma de componentes,vacio,sin valores (aún no publicado),,0
10220,Generación programada + Almacenamiento  + Cable Baleares PBF,ok,,2026-08-11T14:11:24.000+02:00,192
10221,Generación programada + Almacenamiento  + Cable Baleares PHF1,ok,,2026-08-11T17:47:22.000+02:00,192
10223,Generación programada + Almacenamiento  + Cable Baleares PHF3,ok,,2026-08-12T14:20:38.000+02:00,48
10225,Generación programada + Almacenamiento + Cable Baleares PHF5,vacio,sin valores (aún no publicado),,0
10226,Generación programada + Almacenamiento  + Cable Baleares PHF6,vacio,sin valores (aún no publicado),,0
10227,Generación programada + Almacenamiento  + Cable Baleares PHF7,vacio,sin valores (aún no publicado),,0
10228,Generación programada + Almacenamiento  + Cable Baleares PVP,ok,,2026-08-11T16:12:19.000+02:00,192
10229,Término de facturación de energía activa del PVPC peaje por defecto suma componentes,vacio,sin valores (aún no publicado),,0
10230,Término de facturación de energía activa del PVPC eficiencia 2 periodos (DHA) suma componentes,vacio,sin valores (aún no publicado),,0
10231,Término de facturación de energía activa del PVPC vehículo eléctrico suma componentes,vacio,sin valores (aún no publicado),,0
10232,Potencia disponible de generación total horizonte año móvil,ok,,2026-08-01T03:57:44.000+02:00,408
10233,Programa bilateral PBF Carbón,vacio,sin valores (aún no publicado),,0
10234,Programa bilateral PBF Otras renovables,ok,,2026-08-11T14:11:21.000+02:00,192
10235,Programa bilateral PBF Total Ventas,ok,,2026-08-11T14:11:21.000+02:00,192
10236,Programa bilateral PBF Total Compras,ok,,2026-08-11T14:11:21.000+02:00,192
10237,Generación programada P48 Importación Total,ok,,2026-08-12T23:58:16.000+02:00,169
10238,Generación programada P48 Exportación Total,ok,,2026-08-12T23:58:16.000+02:00,192
10241,Capacidad de intercambio disponible (ATC) tras la programación con Francia importación,ok,,2026-08-12T23:58:16.000+02:00,192
10242,Capacidad de intercambio disponible (ATC) tras la programación con Francia exportación,ok,,2026-08-12T23:58:16.000+02:00,192
10249,Previsión de la demanda residual,ok,,2026-08-11T23:41:03.000+02:00,1056
10251,Volumen neto de necesidades cubiertas de energías de balance RR,ok,,2026-08-12T23:59:21.000+02:00,101
10252,Volumen neto de energía utilizada de regulación secundaria,ok,,2026-08-12T23:59:20.000+02:00,95
10253,Volumen neto de Energía asignada por restricciones en tiempo real,vacio,sin valores (aún no publicado),,0
10254,Desglose peaje por defecto 2.0.A Término de energía,vacio,sin valores (aún no publicado),,0
10255,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Término de energía,vacio,sin valores (aún no publicado),,0
10256,Desglose vehículo eléctrico 2.0.DHS Término de energía,vacio,sin valores (aún no publicado),,0
10257,Generación programada P48 total,ok,,2026-08-12T23:58:16.000+02:00,192
10258,Generación programada PBF total,ok,,2026-08-11T14:11:24.000+02:00,192
10259,Generación programada PVP total,ok,,2026-08-11T16:12:19.000+02:00,192
10260,Generación programada PHF1 total,ok,,2026-08-11T17:47:22.000+02:00,192
10262,Generación programada PHF3 total,ok,,2026-08-12T14:20:38.000+02:00,48
10264,Generación programada PHF5 total,vacio,sin valores (aún no publicado),,0
10265,Generación programada PHF6 total,vacio,sin valores (aún no publicado),,0
10266,Generación programada PHF7 total,vacio,sin valores (aún no publicado),,0
10270,Energía asignada restricciones técnicas diario Fase II,ok,,2026-08-12T17:30:56.000+02:00,192
10271,Generación programada PHFC UGH + no UGH,ok,,2026-08-12T23:58:17.000+02:00,104
10272,Generación programada PHFC Fuel-Gas,ok,,2026-08-12T23:58:17.000+02:00,104
10273,Generación programada PHFC Cogeneración,ok,,2026-08-12T23:58:17.000+02:00,104
10274,Generación programada PHFC Residuos,ok,,2026-08-12T23:58:17.000+02:00,104
10275,Generación programada PHFC Saldo Francia,ok,,2026-08-12T23:58:17.000+02:00,104
10276,Generación programada PHFC Saldo Portugal,ok,,2026-08-12T23:58:17.000+02:00,104
10277,Generación programada PHFC Saldo Marruecos,ok,,2026-08-12T23:58:17.000+02:00,104
10278,Generación programada PHFC Saldo Andorra,ok,,2026-08-12T23:58:17.000+02:00,104
10279,Demanda programada PHFC total,ok,,2026-08-12T23:58:16.000+02:00,104
10280,Generación programada PHFC Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
10281,Generación programada PHFC Eólica,ok,,2026-08-12T23:58:17.000+02:00,104
10282,Generación programada PHFC Carbón,ok,,2026-08-12T23:58:17.000+02:00,35
10283,Generación programada PHFC otras renovables,ok,,2026-08-12T23:58:17.000+02:00,104
10284,Saldo total interconexiones programa PHFC,ok,,2026-08-12T23:58:17.000+02:00,104
10285,Ajuste de programas PHFC,vacio,sin valores (aún no publicado),,0
10286,Generación programada + Almacenamiento  + Cable Baleares PHFC,ok,,2026-08-12T23:58:17.000+02:00,104
10287,Generación programada PHFC total,ok,,2026-08-12T23:58:17.000+02:00,104
10321,Energía asignada por seguridad a subir,ok,,2026-08-12T17:30:55.000+02:00,192
10322,Energía asignada por seguridad a bajar,ok,,2026-08-12T17:30:56.000+02:00,192
10323,Energía de balance a subir,ok,,2026-08-12T23:59:21.000+02:00,103
10324,Energía de balance a bajar,ok,,2026-08-12T23:59:21.000+02:00,103
10325,Energía total asignada por seguridad y de balance,ok,,2026-08-12T23:59:21.000+02:00,192
10326,Precio medio ponderado restricciones técnicas diario subir,ok,,2026-08-12T17:30:55.000+02:00,192
10327,Precio medio ponderado restricciones técnicas diario bajar,ok,,2026-08-12T17:30:56.000+02:00,192
10328,Precio medio mensual componente servicios ajuste del sistema,vacio,sin valores (aún no publicado),,0
10329,Precio medio anual componente servicios ajuste del sistema,vacio,sin valores (aún no publicado),,0
10350,Demanda real suma de generación SNP,ok,,2026-08-12T23:56:37.000+02:00,102
10351,Generación T.Real renovable,ok,,2026-08-12T23:56:38.000+02:00,102
10352,Generación T.Real no renovable,ok,,2026-08-12T23:56:38.000+02:00,102
10353,Generación T.Real renovable SNP,ok,,2026-08-12T23:56:36.000+02:00,102
10354,Generación T.Real no renovable SNP,ok,,2026-08-12T23:56:37.000+02:00,102
10355,CO2 Asociado Generación T.Real,ok,,2026-08-12T23:56:38.000+02:00,102
10356,CO2 Asociado Generación T.Real SNP,ok,,2026-08-12T23:56:37.000+02:00,102
10358,Previsión diaria D+1 eólica más fotovoltaica,ok,,2026-08-11T10:50:23.000+02:00,48
10359,Previsión intradiaria H+3 eólica más fotovoltaica,ok,,2026-08-12T20:51:00.000+02:00,28
10360,Programas balance transfronterizo importación,vacio,sin valores (aún no publicado),,0
10361,Programas balance transfronterizo exportación,vacio,sin valores (aún no publicado),,0
10362,Energía asignada por restricciones técnicas diario Fase I Absoluto SCB,ok,,2026-08-12T17:30:55.000+02:00,175
10363,Energía asignada por restricciones técnicas diario Fase I Absoluto SCA,ok,,2026-08-12T17:30:55.000+02:00,158
10364,Energía asignada por restricciones técnicas diario Fase I Absoluto CT,ok,,2026-08-12T17:30:55.000+02:00,156
10365,Energía asignada por restricciones técnicas diario Fase I Absoluto RTD,ok,,2026-08-12T17:30:56.000+02:00,192
10367,Energía asignada por restricciones técnicas diario Fase I Absoluto Otros,ok,,2026-08-12T17:30:56.000+02:00,91
10377,Precio medio cuarto horario componente restricciones técnicas,ok,,2026-08-12T17:25:46.000+02:00,192
10378,Precio medio cuarto horario componente restricciones técnicas comercializadores de referencia,ok,,2026-08-12T17:25:46.000+02:00,192
10379,Precio medio cuarto horario componente restricciones técnicas contratación libre,ok,,2026-08-12T17:25:45.000+02:00,192
10380,Precio medio cuarto horario componente procesos OS,ok,,2026-08-12T17:25:47.000+02:00,192
10381,Precio medio cuarto horario componente procesos OS comercializadores de referencia,ok,,2026-08-12T17:25:46.000+02:00,192
10382,Precio medio cuarto horario componente procesos OS contratación libre,ok,,2026-08-12T17:25:45.000+02:00,192
10383,Necesidad total solicitada de energías de balance RR,vacio,sin valores (aún no publicado),,0
10386,Precio medio ponderado regulación terciaria a subir,ok,,2026-08-12T23:45:09.000+02:00,192
10387,Precio medio ponderado regulación terciaria a bajar,ok,,2026-08-12T23:45:09.000+02:00,192
10388,Precio medio ponderado reserva de regulación secundaria a subir,ok,,2026-08-12T20:10:47.000+02:00,192
10389,Precio medio ponderado de energía de regulación secundaria a subir,ok,,2026-08-12T23:59:20.000+02:00,95
10390,Precio medio ponderado de energía de regulación secundaria a bajar,ok,,2026-08-12T23:59:20.000+02:00,95
10391,Término de facturación de energía activa del PVPC 2.0TD suma componentes,fallo,HTTP 500,,0
10392,Precio medio ponderado programación de reserva adicional Tiempo Real,vacio,sin valores (aún no publicado),,0
10393,Desglose peaje 2.0TD Término de energía,fallo,HTTP 500,,0
10398,Precio medio ponderado regulación terciaria a subir de activación programada (AP),ok,,2026-08-12T23:45:09.000+02:00,192
10399,Precio medio ponderado regulación terciaria a bajar de activación programada (AP),ok,,2026-08-12T23:45:09.000+02:00,192
10400,Precio medio ponderado regulación terciaria a subir de activación directa (AD),ok,,2026-08-12T23:45:09.000+02:00,192
10401,Precio medio ponderado regulación terciaria a bajar de activación directa (AD),ok,,2026-08-12T23:45:09.000+02:00,192
10403,Precio medio horario componente mecanismo de ajuste RD-L 10/2022,vacio,sin valores (aún no publicado),,0
